gid,st_x,st_y
1190065,28.754,43.958
1190066,28.836,44.169998
1190067,28.917999,44.382
1190068,29.000999,44.594002
1190069,29.084999,44.805
1190070,29.169001,45.016998
1190071,29.254,45.229
1190072,29.339001,45.441002
1190073,29.426001,45.652
1190074,29.511999,45.863998
1190075,29.6,46.075001
1190076,29.688,46.285999
1190077,29.777,46.498001
1190078,29.865999,46.709
1190079,29.955999,46.919998
1190080,30.047001,47.131001
1190081,30.139,47.341999
1190082,30.231001,47.553001
1190083,30.325001,47.764
1190084,30.419001,47.974998
1190085,30.513,48.185001
1190086,30.608999,48.396
1190087,30.705,48.606998
1190088,30.802,48.817001
1190089,30.9,49.028
1190090,30.997999,49.237999
1190091,31.098,49.448002
1190092,31.198,49.658001
1190093,31.299999,49.868
1190094,31.402,50.077999
1190095,31.504999,50.287998
1190096,31.608999,50.498001
1190097,31.714001,50.708
1190098,31.82,50.917
1190099,31.926001,51.126999
1190100,32.034,51.335999
1190101,32.143002,51.544998
1190102,32.252998,51.755001
1190103,32.362999,51.964001
1190104,32.474998,52.173
1190105,32.588001,52.381001
1190106,32.702,52.59
1190107,32.817001,52.799
1190108,32.932999,53.007
1190109,33.049999,53.216
1190110,33.168999,53.424
1190111,33.287998,53.632
1190112,33.409,53.84
1190113,33.530998,54.048
1190114,33.653999,54.256001
1190115,33.778999,54.464001
1190116,33.904999,54.672001
1190117,34.032001,54.879002
1190118,34.16,55.085999
1190119,34.290001,55.292999
1190120,34.421001,55.500999
1190121,34.553001,55.707001
1190122,34.687,55.914001
1190123,34.821999,56.120998
1190124,34.959,56.327
1190125,35.097,56.534
1190126,35.237,56.740002
1190127,35.377998,56.945999
1190128,35.521,57.151001
1190129,35.665001,57.356998
1190130,35.811001,57.563
1190131,35.959,57.768002
1190132,36.108002,57.973
1190133,36.258999,58.178001
1190134,36.411999,58.382999
1190135,36.567001,58.588001
1190136,36.723,58.792
1190137,36.882,58.995998
1190138,37.042,59.200001
1190139,37.203999,59.403999
1190140,37.368,59.608002
1190141,37.534,59.811001
1190142,37.702,60.014
1190143,37.873001,60.216999
1190144,38.044998,60.419998
1190145,38.219002,60.623001
1190146,38.396,60.825001
1190147,38.575001,61.027
1190148,38.756001,61.229
1190149,38.939999,61.431
1190150,39.125999,61.632
1190151,39.313999,61.833
1190152,39.505001,62.034
1190153,39.698002,62.234001
1190154,39.894001,62.435001
1190155,40.092999,62.634998
1190156,40.293999,62.834
1190157,40.498001,63.034
1190158,40.705002,63.233002
1190159,40.915001,63.431999
1190160,41.127998,63.630001
1190161,41.344002,63.828999
1190162,41.562,64.026001
1190163,41.784,64.223999
1190164,42.008999,64.420998
1190165,42.237,64.617996
1190166,42.469002,64.815002
1190167,42.703999,65.011002
1190168,42.943001,65.206001
1190169,43.185001,65.402
1190170,43.43,65.597
1190171,43.68,65.791
1190172,43.932999,65.986
1190173,44.189999,66.179001
1190174,44.451,66.373001
1190175,44.716,66.565002
1190176,44.985001,66.758003
1190177,45.258999,66.949997
1190178,45.536999,67.140999
1190179,45.819,67.332001
1190180,46.105999,67.523003
1190181,46.396999,67.712997
1190182,46.693001,67.902
1190183,46.993999,68.091003
1190184,47.299999,68.278999
1190185,47.611,68.467003
1190186,47.928001,68.653999
1190187,48.249001,68.841003
1190188,48.576,69.027
1190189,48.909,69.211998
1190190,49.247002,69.397003
1190191,49.591,69.581001
1190192,49.942001,69.764
1190193,50.298,69.946999
1190194,50.66,70.128998
1190195,51.028999,70.309998
1190196,51.404999,70.489998
1190197,51.786999,70.669998
1190198,52.175999,70.848999
1190199,52.571999,71.027
1190200,52.976002,71.204002
1190201,53.386002,71.379997
1190202,53.805,71.555
1190203,54.230999,71.728996
1190204,54.665001,71.903
1190205,55.105999,72.074997
1190206,55.556999,72.247002
1190207,56.014999,72.417
1190208,56.483002,72.585999
1190209,56.959,72.753998
1190210,57.444,72.920998
1190211,57.938999,73.086998
1190212,58.443001,73.251999
1190213,58.957001,73.415001
1190214,59.48,73.577003
1190215,60.014,73.737999
1190216,60.557999,73.898003
1190217,61.112999,74.056
1190218,61.678001,74.211998
1190219,62.254002,74.366997
1190220,62.841999,74.521004
1190221,63.441002,74.672997
1190222,64.051003,74.822998
1190223,64.674004,74.972
1190224,65.307999,75.119003
1190225,65.955002,75.264
1190226,66.613998,75.406998
1190227,67.287003,75.549004
1191000,24.613001,30.039
1191001,24.671,30.253
1191002,24.728001,30.466999
1191003,24.785999,30.681
1191004,24.844,30.896
1191005,24.903,31.110001
1191006,24.961,31.323999
1191007,25.02,31.538
1191008,25.08,31.752001
1191009,25.139,31.966999
1191010,25.198999,32.181
1191011,25.259001,32.395
1191012,25.319,32.609001
1191013,25.379999,32.823002
1191014,25.441,33.036999
1191015,25.502001,33.250999
1191016,25.563999,33.465
1191017,25.625,33.678001
1191018,25.688,33.891998
1191019,25.75,34.105999
1191020,25.813,34.32
1191021,25.875999,34.534
1191022,25.938999,34.747002
1191023,26.003,34.960999
1191024,26.066999,35.174999
1191025,26.132,35.388
1191026,26.195999,35.602001
1191027,26.261,35.814999
1191028,26.327,36.028999
1191029,26.393,36.242001
1191030,26.459,36.456001
1191031,26.525,36.668999
1191032,26.591999,36.882999
1191033,26.66,37.096001
1191034,26.726999,37.308998
1191035,26.795,37.522999
1191036,26.864,37.736
1191037,26.933001,37.949001
1191038,27.002001,38.161999
1191039,27.070999,38.375
1191040,27.141001,38.588001
1191041,27.212,38.800999
1191042,27.283001,39.014
1191043,27.354,39.227001
1191044,27.426001,39.439999
1191045,27.497999,39.653
1191046,27.570999,39.866001
1191047,27.643999,40.077999
1191048,27.716999,40.291
1191049,27.791,40.504002
1191050,27.865999,40.716
1191051,27.941,40.929001
1191052,28.016001,41.141998
1191053,28.091999,41.354
1191054,28.169001,41.566002
1191055,28.246,41.778999
1191056,28.323,41.991001
1191057,28.400999,42.202999
1191058,28.479,42.416
1191059,28.559,42.627998
1191060,28.638,42.84
1191061,28.718,43.051998
1191062,28.799,43.264
1191063,28.879999,43.476002
1191064,28.962,43.688
1191065,29.044001,43.898998
1191066,29.127001,44.111
1191067,29.211,44.323002
1191068,29.295,44.534
1191069,29.379999,44.745998
1191070,29.465,44.958
1191071,29.551001,45.168999
1191072,29.638,45.380001
1191073,29.725,45.591999
1191074,29.813,45.803001
1191075,29.902,46.014
1191076,29.990999,46.224998
1191077,30.080999,46.436001
1191078,30.172001,46.646999
1191079,30.263,46.858002
1191080,30.356001,47.069
1191081,30.448999,47.279999
1191082,30.542,47.490002
1191083,30.636999,47.701
1191084,30.732,47.910999
1191085,30.827999,48.122002
1191086,30.924,48.332001
1191087,31.021999,48.542
1191088,31.120001,48.752998
1191089,31.219,48.963001
1191090,31.319,49.173
1191091,31.42,49.382999
1191092,31.521999,49.592999
1191093,31.625,49.801998
1191094,31.728001,50.012001
1191095,31.832001,50.222
1191096,31.938,50.431
1191097,32.043999,50.639999
1191098,32.151001,50.849998
1191099,32.258999,51.058998
1191100,32.368999,51.268002
1191101,32.479,51.477001
1191102,32.59,51.686001
1191103,32.702,51.895
1191104,32.814999,52.103001
1191105,32.93,52.312
1191106,33.044998,52.52
1191107,33.161999,52.729
1191108,33.278999,52.937
1191109,33.397999,53.145
1191110,33.518002,53.353001
1191111,33.639,53.561001
1191112,33.761002,53.768002
1191113,33.884998,53.976002
1191114,34.008999,54.182999
1191115,34.134998,54.390999
1191116,34.263,54.598
1191117,34.390999,54.805
1191118,34.521,55.012001
1191119,34.652,55.219002
1191120,34.785,55.424999
1191121,34.918999,55.632
1191122,35.054001,55.838001
1191123,35.191002,56.044998
1191124,35.328999,56.250999
1191125,35.469002,56.457001
1191126,35.611,56.661999
1191127,35.754002,56.868
1191128,35.897999,57.073002
1191129,36.043999,57.278999
1191130,36.192001,57.484001
1191131,36.341,57.688999
1191132,36.492001,57.893002
1191133,36.645,58.098
1191134,36.799999,58.301998
1191135,36.956001,58.506001
1191136,37.113998,58.709999
1191137,37.273998,58.914001
1191138,37.436001,59.118
1191139,37.599998,59.320999
1191140,37.765999,59.523998
1191141,37.933998,59.727001
1191142,38.104,59.93
1191143,38.276001,60.132
1191144,38.450001,60.334999
1191145,38.626999,60.536999
1191146,38.805,60.738998
1191147,38.986,60.939999
1191148,39.168999,61.141998
1191149,39.354,61.342999
1191150,39.542,61.543999
1191151,39.733002,61.743999
1191152,39.924999,61.944
1191153,40.120998,62.144001
1191154,40.319,62.344002
1191155,40.519001,62.543999
1191156,40.723,62.743
1191157,40.929001,62.942001
1191158,41.137001,63.139999
1191159,41.348999,63.339001
1191160,41.563999,63.536999
1191161,41.782001,63.734001
1191162,42.001999,63.931999
1191163,42.226002,64.127998
1191164,42.452999,64.324997
1191165,42.682999,64.521004
1191166,42.917,64.717003
1191167,43.153999,64.913002
1191168,43.395,65.108002
1191169,43.639,65.303001
1191170,43.887001,65.497002
1191171,44.138,65.691002
1191172,44.393002,65.884003
1191173,44.652,66.077003
1191174,44.915001,66.269997
1191175,45.181999,66.461998
1191176,45.453999,66.653999
1191177,45.729,66.845001
1191178,46.008999,67.036003
1191179,46.292999,67.225998
1191180,46.582001,67.416
1191181,46.875,67.605003
1191182,47.173,67.793999
1191183,47.476002,67.982002
1191184,47.784,68.169998
1191185,48.097,68.357002
1191186,48.415001,68.542999
1191187,48.738998,68.728996
1191188,49.068001,68.914001
1191189,49.402,69.098
1191190,49.742001,69.281998
1191191,50.088001,69.464996
1191192,50.439999,69.648003
1191193,50.798,69.830002
1191194,51.161999,70.011002
1191195,51.533001,70.191002
1191196,51.91,70.370003
1191197,52.293999,70.549004
1191198,52.683998,70.726997
1191199,53.082001,70.903999
1191200,53.486,71.080002
1191201,53.897999,71.254997
1191202,54.318001,71.43
1191203,54.744999,71.602997
1191204,55.18,71.776001
1191205,55.623001,71.946999
1191206,56.074001,72.116997
1191207,56.533001,72.287003
1191208,57.000999,72.455002
1191209,57.478001,72.622002
1191210,57.964001,72.788002
1191211,58.459,72.953003
1191212,58.963001,73.116997
1191213,59.476002,73.278999
1191214,60.0,73.440002
1191215,60.533001,73.599998
1191216,61.077,73.758003
1191217,61.631001,73.915001
1191218,62.195,74.07
1191219,62.771,74.223999
1191220,63.356998,74.376999
1191221,63.953999,74.527
1191222,64.563004,74.677002
1191223,65.183998,74.823997
1191224,65.816002,74.970001
1191225,66.459999,75.113998
1191226,67.116997,75.255997
1191227,67.786003,75.397003
1192000,24.84,29.993
1192001,24.898001,30.207001
1192002,24.957001,30.421
1192003,25.016001,30.635
1192004,25.075001,30.849001
1192005,25.134001,31.063
1192006,25.193001,31.277
1192007,25.253,31.490999
1192008,25.313,31.705
1192009,25.374001,31.919001
1192010,25.434,32.132999
1192011,25.495001,32.347
1192012,25.556,32.561001
1192013,25.618,32.775002
1192014,25.68,32.987999
1192015,25.742001,33.202
1192016,25.804001,33.416
1192017,25.867001,33.630001
1192018,25.93,33.842999
1192019,25.993,34.056999
1192020,26.056999,34.27
1192021,26.121,34.484001
1192022,26.186001,34.698002
1192023,26.25,34.910999
1192024,26.315001,35.124001
1192025,26.381001,35.338001
1192026,26.445999,35.550999
1192027,26.511999,35.764999
1192028,26.579,35.978001
1192029,26.645,36.191002
1192030,26.712999,36.404999
1192031,26.780001,36.618
1192032,26.848,36.831001
1192033,26.916,37.043999
1192034,26.985001,37.257
1192035,27.054001,37.470001
1192036,27.122999,37.682999
1192037,27.193001,37.896
1192038,27.263,38.109001
1192039,27.334,38.321999
1192040,27.405001,38.535
1192041,27.476,38.748001
1192042,27.548,38.959999
1192043,27.621,39.173
1192044,27.693001,39.386002
1192045,27.767,39.598
1192046,27.84,39.811001
1192047,27.914,40.022999
1192048,27.989,40.236
1192049,28.063999,40.448002
1192050,28.139,40.660999
1192051,28.215,40.873001
1192052,28.292,41.084999
1192053,28.368999,41.298
1192054,28.445999,41.509998
1192055,28.524,41.722
1192056,28.603001,41.933998
1192057,28.681999,42.146
1192058,28.761999,42.358002
1192059,28.841999,42.57
1192060,28.922001,42.782001
1192061,29.004,42.993999
1192062,29.084999,43.205002
1192063,29.167999,43.417
1192064,29.250999,43.629002
1192065,29.334,43.84
1192066,29.417999,44.051998
1192067,29.503,44.263
1192068,29.587999,44.474998
1192069,29.674,44.686001
1192070,29.761,44.896999
1192071,29.848,45.108002
1192072,29.936001,45.319
1192073,30.024,45.529999
1192074,30.113001,45.741001
1192075,30.202999,45.952
1192076,30.294001,46.162998
1192077,30.385,46.374001
1192078,30.476999,46.584999
1192079,30.57,46.794998
1192080,30.663,47.006001
1192081,30.757,47.216
1192082,30.851999,47.426998
1192083,30.948,47.637001
1192084,31.044001,47.847
1192085,31.141001,48.056999
1192086,31.239,48.266998
1192087,31.337999,48.477001
1192088,31.438,48.687
1192089,31.538,48.896999
1192090,31.639,49.106998
1192091,31.742001,49.316002
1192092,31.844999,49.526001
1192093,31.948999,49.735001
1192094,32.053001,49.945
1192095,32.159,50.153999
1192096,32.265999,50.362999
1192097,32.373001,50.571999
1192098,32.481998,50.780998
1192099,32.591999,50.990002
1192100,32.702,51.199001
1192101,32.813999,51.408001
1192102,32.925999,51.616001
1192103,33.040001,51.824001
1192104,33.153999,52.033001
1192105,33.27,52.241001
1192106,33.387001,52.449001
1192107,33.505001,52.657001
1192108,33.624001,52.865002
1192109,33.743999,53.073002
1192110,33.866001,53.279999
1192111,33.987999,53.487999
1192112,34.112,53.695
1192113,34.237,53.903
1192114,34.362999,54.110001
1192115,34.491001,54.317001
1192116,34.618999,54.522999
1192117,34.749001,54.73
1192118,34.881001,54.937
1192119,35.014,55.143002
1192120,35.147999,55.348999
1192121,35.283001,55.556
1192122,35.419998,55.762001
1192123,35.558998,55.966999
1192124,35.699001,56.173
1192125,35.84,56.379002
1192126,35.983002,56.584
1192127,36.127998,56.789001
1192128,36.273998,56.993999
1192129,36.422001,57.199001
1192130,36.570999,57.403999
1192131,36.722,57.608002
1192132,36.875,57.812
1192133,37.028999,58.015999
1192134,37.186001,58.220001
1192135,37.344002,58.424
1192136,37.504002,58.627998
1192137,37.665001,58.831001
1192138,37.828999,59.034
1192139,37.994999,59.237
1192140,38.161999,59.439999
1192141,38.332001,59.641998
1192142,38.504002,59.845001
1192143,38.678001,60.047001
1192144,38.854,60.248001
1192145,39.032001,60.450001
1192146,39.212002,60.651001
1192147,39.395,60.852001
1192148,39.580002,61.053001
1192149,39.766998,61.254002
1192150,39.957001,61.453999
1192151,40.148998,61.653999
1192152,40.344002,61.854
1192153,40.541,62.053001
1192154,40.741001,62.252998
1192155,40.943001,62.452
1192156,41.147999,62.650002
1192157,41.355999,62.848999
1192158,41.567001,63.047001
1192159,41.780998,63.243999
1192160,41.997002,63.442001
1192161,42.216999,63.639
1192162,42.438999,63.834999
1192163,42.665001,64.031998
1192164,42.894001,64.227997
1192165,43.126999,64.422997
1192166,43.362,64.619003
1192167,43.601002,64.814003
1192168,43.844002,65.008003
1192169,44.09,65.202003
1192170,44.339001,65.396004
1192171,44.592999,65.588997
1192172,44.849998,65.781998
1192173,45.111,65.973999
1192174,45.375999,66.166
1192175,45.645,66.358002
1192176,45.917999,66.549004
1192177,46.195,66.738998
1192178,46.477001,66.929001
1192179,46.763,67.119003
1192180,47.054001,67.307999
1192181,47.348999,67.496002
1192182,47.648998,67.683998
1192183,47.953999,67.872002
1192184,48.264,68.058998
1192185,48.578999,68.245003
1192186,48.898998,68.43
1192187,49.223999,68.614998
1192188,49.554001,68.800003
1192189,49.890999,68.983002
1192190,50.231998,69.166
1192191,50.580002,69.348999
1192192,50.933998,69.529999
1192193,51.292999,69.710999
1192194,51.659,69.891998
1192195,52.030998,70.070999
1192196,52.409,70.249001
1192197,52.793999,70.427002
1192198,53.186001,70.603996
1192199,53.584999,70.779999
1192200,53.991001,70.956001
1192201,54.403999,71.129997
1192202,54.825001,71.303001
1192203,55.252998,71.475998
1192204,55.688999,71.647003
1192205,56.132,71.818001
1192206,56.584,71.987
1192207,57.043999,72.154999
1192208,57.513,72.322998
1192209,57.990002,72.488998
1192210,58.476002,72.653999
1192211,58.971001,72.818001
1192212,59.474998,72.980003
1192213,59.988998,73.140999
1192214,60.512001,73.301003
1192215,61.044998,73.459999
1192216,61.588001,73.616997
1192217,62.140999,73.773003
1192218,62.703999,73.927002
1192219,63.278999,74.080002
1192220,63.863998,74.232002
1192221,64.459,74.380997
1192222,65.067001,74.528999
1192223,65.684998,74.676003
1192224,66.315002,74.82
1192225,66.957001,74.962997
1192226,67.611,75.103996
1192227,68.276001,75.244003
1193000,25.066999,29.945999
1193001,25.125999,30.16
1193002,25.184999,30.374001
1193003,25.245001,30.587999
1193004,25.305,30.802
1193005,25.365,31.016001
1193006,25.424999,31.23
1193007,25.486,31.443001
1193008,25.547001,31.657
1193009,25.608,31.871
1193010,25.669001,32.084999
1193011,25.731001,32.298
1193012,25.792999,32.512001
1193013,25.856001,32.726002
1193014,25.917999,32.938999
1193015,25.981001,33.153
1193016,26.045,33.366001
1193017,26.108,33.580002
1193018,26.172001,33.792999
1193019,26.237,34.007
1193020,26.301001,34.220001
1193021,26.365999,34.433998
1193022,26.431,34.646999
1193023,26.497,34.860001
1193024,26.563,35.073002
1193025,26.629,35.286999
1193026,26.695999,35.5
1193027,26.763,35.713001
1193028,26.83,35.925999
1193029,26.898001,36.139
1193030,26.966,36.352001
1193031,27.034,36.564999
1193032,27.103001,36.778
1193033,27.172001,36.991001
1193034,27.242001,37.203999
1193035,27.312,37.417
1193036,27.382,37.630001
1193037,27.452999,37.841999
1193038,27.524,38.055
1193039,27.596001,38.268002
1193040,27.667999,38.48
1193041,27.74,38.693001
1193042,27.813,38.905998
1193043,27.886,39.118
1193044,27.959999,39.331001
1193045,28.034,39.542999
1193046,28.108999,39.755001
1193047,28.184,39.967999
1193048,28.26,40.18
1193049,28.336,40.391998
1193050,28.412001,40.604
1193051,28.489,40.816002
1193052,28.566999,41.028
1193053,28.645,41.240002
1193054,28.724001,41.452
1193055,28.802999,41.664001
1193056,28.882,41.875999
1193057,28.962,42.088001
1193058,29.042999,42.299999
1193059,29.124001,42.511002
1193060,29.205999,42.723
1193061,29.288,42.933998
